"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HIPK2",0.11652877958945,-0.250898849025442,0.779,0.864,1
"CEP83",0.11660973825111,0.552541023028778,0.25,0.159,1
"SLC25A33",0.116722637880054,0.341830406739966,0.793,0.773,1
"POFUT2",0.11678772871834,0.394278939112046,0.271,0.17,1
"SGPP2",0.117201588221785,0.351210217220161,0.35,0.239,1
"PDS5A",0.117206024665087,-0.374946477186853,0.521,0.67,1
"CCDC91",0.117463560673739,-0.393011192948845,0.6,0.67,1
"MTUS1",0.117672190365125,-0.406816992473875,0.371,0.466,1
"CHMP4C",0.118107684320541,0.364095933615668,0.436,0.341,1
"TOMM22",0.118147363155757,0.335562097878695,0.864,0.795,1
"HDHD2",0.118469195034222,0.441179914081075,0.3,0.205,1
"MANF",0.118558966835895,0.294229027437388,0.986,0.955,1
"SIAE",0.118716413826484,0.347222115051272,0.45,0.341,1
"PYCR3",0.118910687024598,0.552541023028779,0.286,0.193,1
"TMOD3",0.119363050252725,0.370790586189677,0.607,0.545,1
"ING4",0.119608091973893,0.351210217220161,0.371,0.261,1
"SERINC5",0.119621236524731,0.540715587631989,0.364,0.25,1
"BRMS1",0.119673605957109,0.263034405833794,0.586,0.511,1
"QPCT",0.119686856833616,0.464004348427121,0.35,0.261,1
"AC113383.1",0.119773578527037,0.525699410810137,0.35,0.25,1
"WDR20",0.119811198632098,0.402904944127645,0.329,0.227,1
"PEMT",0.120016528279712,0.463415132555795,0.386,0.284,1
"KLF3",0.120061026320971,0.531782462861981,0.364,0.261,1
"RHBDD3",0.120269126849895,0.361175497312955,0.293,0.193,1
"CLNS1A",0.120352026743158,-0.337046714169701,0.836,0.852,1
"KRIT1",0.120495397174384,0.271254912638762,0.5,0.42,1
"ARL6IP1",0.120543917272658,0.250547126610671,0.986,1,1
"NOC2L",0.1205465028496,-0.350572881834256,0.579,0.682,1
"ZNF626",0.120740768494783,0.384596385714707,0.314,0.216,1
"TCF7",0.121053501556864,0.667729960891179,0.507,0.455,1
"PINK1",0.121391044334655,0.366674477717445,0.643,0.602,1
"NRARP",0.121860193587665,1.14606553725336,0.414,0.352,1
"DDX10",0.12207081064625,0.305901055445654,0.321,0.216,1
"IFT52",0.122277739560942,0.482151695137381,0.25,0.159,1
"PITHD1",0.122783163326,0.315793308715261,0.721,0.67,1
"C11orf71",0.123445617075305,0.526545814495834,0.286,0.193,1
"ERVK3-1",0.123505257827392,0.265053573470446,0.729,0.659,1
"GOLGA4",0.123624284919699,-0.29773187696353,0.95,0.989,1
"FAM136A",0.123629051576836,0.330148601692331,0.514,0.42,1
"TP53INP2",0.124013048625497,0.534507100198517,0.264,0.17,1
"AC106045.1",0.124183120178964,0.330148601692331,0.564,0.511,1
"PHF3",0.124257461375701,0.253527320089418,0.643,0.568,1
"PYGB",0.124504921020964,0.457904148890703,0.336,0.239,1
"THAP12",0.124705091090743,0.394278939112047,0.35,0.25,1
"GOT1",0.124938749320486,0.270442355568063,0.393,0.284,1
"ZNF286A",0.125110759476832,0.414212866480805,0.279,0.182,1
"FTSJ3",0.125200960566936,0.531782462861982,0.271,0.182,1
"TULP4",0.125514547481672,-0.516605138011987,0.586,0.67,1
"SAP30L",0.125825284804573,0.3548106559266,0.343,0.239,1
"MYO1D",0.125878524933311,0.392432879946674,0.386,0.284,1
"MBTPS1",0.126220720456465,-0.380344781112684,0.6,0.67,1
"RND1",0.126346608675996,-0.251625621397778,0.471,0.591,1
"AC012640.2",0.127079252359572,0.586488354952116,0.257,0.17,1
"NR4A1",0.12709084489787,0.312561691005453,0.9,0.898,1
"PI4KB",0.127126928287489,0.443359212140322,0.507,0.432,1
"RNF149",0.127194942080099,0.346827342838961,0.686,0.636,1
"TPCN1",0.127424740969288,0.680645848776464,0.286,0.205,1
"ARPC2",0.127619330851365,0.450058065427528,0.957,0.966,1
"ENPP1",0.127626681425484,-0.270581214887142,0.629,0.773,1
"IRX5",0.127988416688979,-0.383328639551506,0.629,0.705,1
"CCNG1",0.128053441263106,-0.49297363622359,0.643,0.727,1
"ZC3H13",0.128184795322949,0.445625819112267,0.557,0.5,1
"WDR13",0.128475000038813,0.406499487822446,0.5,0.42,1
"ATF6B",0.128479960240894,0.330148601692331,0.364,0.261,1
"FOSL2",0.128865316779984,0.403610763633352,0.714,0.693,1
"NKX3-1",0.129144649818536,0.583905193938114,0.264,0.17,1
"IFT122",0.129707342506235,0.348527131007185,0.371,0.261,1
"PTS",0.129806437850263,0.259265115535821,0.65,0.58,1
"CASP3",0.129952200866075,0.306689628868342,0.314,0.216,1
"PATZ1",0.130084416813944,-0.439238470166253,0.45,0.534,1
"PSEN2",0.130104279413888,0.265053573470446,0.35,0.227,1
"TTC28-AS1",0.130470183558256,0.400537929583729,0.25,0.159,1
"GID8",0.130617078491986,0.361175497312955,0.479,0.386,1
"PPP4R1",0.130648287509742,0.45567948377619,0.329,0.227,1
"CD164",0.130765527413689,-0.259845976125209,0.957,0.966,1
"MINCR",0.130798569286059,0.293622725667217,0.393,0.284,1
"RAB5B",0.130804340408892,0.358162977861927,0.521,0.42,1
"C8orf76",0.130964794561538,0.545877292747768,0.321,0.227,1
"IFRD2",0.131046743346278,0.292995603274865,0.579,0.5,1
"EIF2B2",0.131401532588211,0.377454316470688,0.35,0.25,1
"WDR18",0.131450807514666,0.273565073325963,0.321,0.216,1
"GATA3-AS1",0.13146115071927,-0.372278573769397,0.836,0.875,1
"KLF2",0.131791451464423,0.694844982185427,0.879,0.875,1
"MRPS28",0.13180650791726,0.312870610260495,0.686,0.648,1
"ANKRD13D",0.132003054871125,0.387864099548618,0.486,0.42,1
"POU2F1",0.132084948619236,-0.347923303420307,0.429,0.545,1
"TENT2",0.132472788903974,0.330148601692331,0.329,0.227,1
"MYNN",0.133263414629495,0.485426827170242,0.271,0.182,1
"SLC12A2",0.133500778216774,-0.367288628287238,0.479,0.58,1
"LMBRD1",0.133512947808541,0.28056657284177,0.6,0.545,1
"RAI14",0.133555803854478,0.500073603134643,0.279,0.193,1
"HACL1",0.133629531438027,0.45567948377619,0.286,0.193,1
"STRN",0.133669854848604,0.71919089243823,0.286,0.205,1
"SYMPK",0.134008717739572,0.593183007526125,0.257,0.17,1
"PHC2",0.134271744289323,0.66456764076289,0.493,0.443,1
"RAB11FIP3",0.134418779342322,0.45567948377619,0.293,0.205,1
"GPT2",0.134441265235257,0.402904944127645,0.321,0.216,1
"SSR1",0.134482735284894,0.253527320089418,0.779,0.761,1
"PLEKHA5",0.134487182738217,0.346827342838961,0.393,0.273,1
"TAP1",0.134665322475511,0.342323315638433,0.514,0.432,1
"MIR3936HG",0.134749030148183,0.370790586189677,0.4,0.295,1
"ATP5MC3",0.135170431443598,-0.266886731329401,0.993,0.966,1
"UBE2K",0.135363402622236,0.279324342614648,0.829,0.784,1
"CORO2A",0.135426308687347,0.449447530064675,0.35,0.261,1
"PCBD2",0.135732942200909,0.375952291305455,0.343,0.25,1
"RPS19BP1",0.135744382820519,-0.304282575293125,0.921,0.932,1
"RUVBL1",0.135998011300071,0.274295366958813,0.629,0.557,1
"DUSP12",0.136123044540411,0.351210217220161,0.357,0.261,1
"ABCF1",0.136124538208447,0.418957868650187,0.543,0.489,1
"GFRA1",0.136228851859551,-0.749285865802074,0.186,0.261,1
"MFSD12",0.136504243606367,0.273565073325963,0.507,0.42,1
"DHX8",0.136525799916995,0.362570079384708,0.279,0.182,1
"MAP2K3",0.136978339071262,0.519751087911109,0.607,0.58,1
"SMC3",0.137364340954836,-0.33054122519207,0.679,0.739,1
"COQ6",0.137450266039963,0.302134225522734,0.307,0.205,1
"LRG1",0.137556612754095,0.465308184973967,0.457,0.375,1
"MIA2",0.137599448665101,0.406499487822446,0.457,0.386,1
"LRRC57",0.137890533145036,0.668950515144089,0.25,0.17,1
"RELA-DT",0.137958090086858,0.386732130058698,0.3,0.205,1
"CYB5R1",0.138292496509902,0.32202072080893,0.693,0.659,1
"ZNF621",0.138478540773394,0.763108008968437,0.257,0.182,1
"MPZL1",0.138519989144334,0.25683192404941,0.757,0.727,1
"NOB1",0.138527087971941,-0.514200527847475,0.45,0.545,1
"IGSF1",0.139119293763161,0.534020935057981,0.379,0.5,1
"PHGDH",0.139167211545582,0.270442355568063,0.307,0.205,1
"CASC3",0.139372585323435,0.301002256032814,0.536,0.455,1
"CRTC2",0.139385035319549,0.414212866480805,0.307,0.205,1
"FKBP5",0.139393132542009,0.548572120825833,0.529,0.466,1
"RBKS",0.139398721577372,0.382616021586466,0.329,0.227,1
"EPB41L4A-AS1",0.139562164079118,-0.369191920173958,0.714,0.818,1
"CFAP36",0.139633510044955,-0.286522758756164,0.843,0.864,1
"SLC49A3",0.1396440748269,0.560928808521498,0.464,0.409,1
"C8orf33",0.139655173388349,0.302134225522734,0.536,0.432,1
"BTBD2",0.139760536542877,0.352516414720785,0.343,0.239,1
"C6orf120",0.139998799063918,0.402904944127645,0.321,0.227,1
"PDZK1",0.140183892141148,0.313186609613613,0.929,0.943,1
"MYB",0.141741011342719,0.346450414021431,0.614,0.557,1
"DTX3",0.14178874032639,0.361175497312955,0.286,0.193,1
"MCF2L",0.141831581479011,0.405436728996568,0.329,0.239,1
"B3GALNT2",0.142066967604942,-0.427490560738625,0.471,0.568,1
"LINC00513",0.142467536392597,-0.435386144670646,0.507,0.602,1
"BLOC1S1",0.142555789903391,0.313660478903762,0.829,0.739,1
"DDX50",0.142687326142201,0.330148601692331,0.314,0.216,1
"AP1S2",0.142856567269094,0.390690143627382,0.314,0.216,1
"SUMO1",0.142974647740978,-0.266012105633689,0.929,0.932,1
"ABLIM3",0.143120869780763,0.357629338114438,0.3,0.205,1
"HPF1",0.143787010142047,0.375952291305455,0.371,0.273,1
"KIFC2",0.143880688385249,0.270442355568063,0.364,0.261,1
"MMAB",0.144274696658161,0.380774674762299,0.571,0.489,1
"RRP9",0.144480962389763,0.41761144294267,0.35,0.25,1
"LINC01703",0.144487363087764,0.298439741964993,0.293,0.193,1
"STX3",0.144552841604018,-0.30020580184284,0.586,0.67,1
"UHMK1",0.144655633925069,-0.328342934450791,0.736,0.807,1
"MED8",0.144773458875796,0.284344912079206,0.55,0.5,1
"MAT1A",0.144877280126331,0.492420030591208,0.257,0.17,1
"FLNA",0.145308496933915,1.24853483613868,0.457,0.398,1
"SLC35D2",0.145404385868322,0.453531017197613,0.329,0.239,1
"SORBS3",0.145828020187084,0.290255874568818,0.486,0.398,1
"ZNF195",0.146105258814111,0.301002256032814,0.286,0.193,1
"KLHDC8B",0.146417058665717,0.680645848776464,0.25,0.17,1
"GRTP1",0.146532533449257,0.302134225522734,0.3,0.205,1
"GGCX",0.146994526880913,0.359895945086383,0.493,0.386,1
"RNF103",0.147027381851749,-0.266129212256659,0.586,0.693,1
"RFNG",0.147030589073107,0.264260666035874,0.55,0.432,1
"ZFAND2A",0.14708055551719,1.05150199682393,0.929,0.955,1
"TDP2",0.147087135740736,0.652076696579693,0.286,0.205,1
"GPATCH2",0.147175602469631,-0.445728088892105,0.643,0.727,1
"MPC1",0.147761810148906,0.308774950899764,0.607,0.534,1
"AMFR",0.14806372372434,-0.326367160053859,0.521,0.625,1
"EAF1",0.148380643630464,0.568935461279447,0.286,0.205,1
"TXN2",0.148828397902917,-0.328445928921003,0.864,0.898,1
"ZNF217",0.149573621787616,0.356620813053522,0.493,0.409,1
"MMGT1",0.149646153077557,0.330148601692331,0.257,0.17,1
"SLC35A2",0.149809177574092,0.299774952648812,0.536,0.432,1
"TOMM34",0.149950454179782,0.271254912638762,0.279,0.182,1
"DHRS1",0.14997720619004,0.397262797550868,0.457,0.364,1
"SMIM7",0.150271929014785,-0.403776538153824,0.729,0.795,1
"RRS1",0.15077909617539,0.373217323584217,0.364,0.273,1
"RWDD1",0.150867866141201,0.299591134716361,0.879,0.83,1
"ZFHX3",0.151067697608191,0.497045910437075,0.507,0.432,1
"SPATS2",0.151335873318395,-0.436361268087891,0.429,0.511,1
"GABARAPL1",0.151535309471258,0.466470072905111,0.693,0.716,1
"CHD7",0.151701814420448,0.289506617194985,0.364,0.261,1
"FADS1",0.151721890586183,0.260439629880926,0.436,0.33,1
"MED1",0.151974826263606,0.330148601692331,0.343,0.25,1
"FAM89B",0.151999489905762,-0.395488986672363,0.693,0.761,1
"BIN3",0.152835889350525,0.350612704252046,0.386,0.295,1
"SYT5",0.153137371805334,0.52808797930424,0.336,0.239,1
"SEC23IP",0.15326495500988,0.400537929583729,0.493,0.443,1
"RAE1",0.15337714272026,0.281239001211385,0.343,0.239,1
"PBXIP1",0.153377924687588,-0.468217537138019,0.45,0.545,1
"NFASC",0.153498349548487,-0.316214443692969,0.607,0.67,1
"PDCD6",0.153764569359201,-0.260981907743725,0.964,0.932,1
"FBXW9",0.153915577004129,0.636809939926382,0.271,0.193,1
"SNRPN",0.154166792278145,0.478540441585002,0.5,0.455,1
"LRRC14",0.15433643442708,0.405436728996568,0.329,0.239,1
"C1orf210",0.154353352088451,0.272045647128763,0.4,0.284,1
"RAP1A",0.154383422404016,0.507935720907614,0.543,0.5,1
"LPIN2",0.154926504522906,0.309390041525534,0.343,0.25,1
"SCRN1",0.155051846857082,0.485426827170242,0.279,0.193,1
"NOP16",0.155604249278284,0.511986924678144,0.571,0.545,1
"CHMP3",0.155667326637672,-0.364042968783584,0.829,0.852,1
"KLHDC4",0.15596244217134,0.256148020248554,0.343,0.239,1
"CHTOP",0.156195225361505,-0.309807930848757,0.686,0.784,1
"CTSD",0.156622744908658,0.25836989366516,0.993,1,1
"GTPBP4",0.1570279674803,0.292673896273668,0.629,0.602,1
"ZNF83",0.15707143118528,0.459431618637297,0.479,0.42,1
"BCL2L1",0.157516001630966,0.260885939255217,0.329,0.227,1
"CSE1L",0.157667746102595,0.37961727795663,0.457,0.364,1
"FAM20B",0.157800071633733,0.398861351776345,0.429,0.341,1
"LIMCH1",0.157835094658602,-0.259063372030183,0.457,0.602,1
"CASK",0.158222002712294,-0.480026839427652,0.371,0.466,1
"VASP",0.159141172750197,0.683785556307031,0.521,0.466,1
"SLF2",0.159499029937056,0.571156701196126,0.271,0.193,1
"MRPS17",0.159585383051858,0.270442355568063,0.664,0.625,1
"ZNF410",0.159849011749811,0.345745456743349,0.457,0.352,1
"EXOSC4",0.160084817919213,0.316728085930009,0.521,0.477,1
"ARHGAP21",0.160372361920611,0.330148601692331,0.357,0.25,1
"POR",0.160724065385514,0.365195548791531,0.579,0.511,1
"NAT10",0.160994781561447,0.508485842950843,0.25,0.17,1
"C19orf48",0.161098380995087,0.445625819112267,0.343,0.273,1
"PARD6B",0.161192075049064,-0.546276713189137,0.486,0.602,1
"SMC4",0.161828365828146,-0.52611592084622,0.536,0.591,1
"SEMA4A",0.162231774081868,-0.434634936613638,0.443,0.534,1
"SNAI1",0.162506935083834,0.806176730860323,0.443,0.409,1
"RAC2",0.162634094796877,0.359294947351847,0.486,0.398,1
"TMEM209",0.162659222058713,0.544273407045178,0.293,0.216,1
"CERT1",0.163290055325623,-0.296393002780225,0.514,0.625,1
"C12orf76",0.16358297290377,0.667183588969901,0.257,0.182,1
"HERPUD1",0.163640587107945,0.352419729988732,1,1,1
"B9D1",0.163670572834072,0.316473664795254,0.5,0.409,1
"MOSPD1",0.163731915387523,0.268748057028188,0.286,0.193,1
"CARS2",0.163836329657413,0.300401258298279,0.471,0.398,1
"MARVELD3",0.1643926032752,0.312446599958872,0.386,0.295,1
"LRRC6",0.164422705485341,-0.457547794594805,0.421,0.534,1
"LINC02306",0.164729158142834,0.489347196541585,0.321,0.239,1
"ARPC1B",0.164945501600041,0.275529017129008,0.943,0.977,1
"EPN1",0.165311041418712,-0.339026902931911,0.571,0.682,1
"CORO1C",0.165948143243466,0.745186100971175,0.314,0.239,1
"CRYZL1",0.166180104504592,0.357629338114438,0.293,0.205,1
"STC1",0.166618854857887,-0.437087292898783,0.643,0.773,1
"DDX6",0.166813676544704,-0.272961245739085,0.779,0.852,1
"ZC3H18",0.167916957360519,0.415540092922976,0.393,0.318,1
"UBE2F",0.167942781697367,0.289506617194985,0.6,0.534,1
"ATP6V0D1",0.167950400047205,0.287079879800445,0.957,0.932,1
"ACTN1",0.168060703724481,0.577241463657103,0.664,0.636,1
"ANP32A",0.168202767718041,0.337344103096535,0.771,0.727,1
"SLC39A4",0.168419673677987,-0.447458976971221,0.543,0.602,1
"EEF1E1",0.168437356437871,-0.343200893177904,0.614,0.75,1
"RPL35A",0.168520134993434,-0.264834167587678,1,1,1
"PPP6R2",0.168644528584795,0.272433103836043,0.521,0.432,1
"NFKBIE",0.16926493141754,0.368283730579102,0.45,0.364,1
"TNFRSF14",0.169421780176572,0.377454316470688,0.593,0.568,1
"PGRMC1",0.169746273599787,-0.256683886381872,0.843,0.83,1
"CHPF2",0.170086027905736,0.400537929583729,0.336,0.25,1
"STK24",0.171184656378501,0.415540092922976,0.371,0.284,1
"YTHDC1",0.171235187802077,0.337884250471936,0.671,0.636,1
"ARF5",0.171273857277165,-0.29495328988204,0.936,0.852,1
"NAA50",0.171316454732482,0.365424076439861,0.736,0.693,1
"ANKRD17",0.17273733745582,0.304613509585193,0.521,0.432,1
"CDC26",0.173082271031847,0.330148601692331,0.479,0.398,1
"PPP1R10",0.173137948183574,0.292346568979946,0.871,0.773,1
"MTX2",0.173314782588889,0.374542721050784,0.571,0.534,1
"MST1R",0.173330699853513,0.302134225522734,0.293,0.205,1
"ZMYM4",0.173339757584707,0.453531017197613,0.321,0.239,1
"DCAF7",0.173739605509598,-0.340902875742534,0.536,0.614,1
"NUDT12",0.17437038263534,0.531782462861982,0.257,0.182,1
"FAM104B",0.174496227596646,0.433242094656434,0.321,0.239,1
"SPATA6",0.174563057145178,0.280107919192735,0.407,0.307,1
"BCAS2",0.174767891890963,0.258889918522509,0.643,0.568,1
"AKAP13",0.17490273219226,1.63707453324045,0.521,0.511,1
"PKN2",0.175127413222395,0.290978004411653,0.5,0.409,1
"OLA1",0.175137201261006,-0.28080910756177,0.929,0.886,1
"AC091271.1",0.175290641984014,0.280107919192735,0.379,0.273,1
"BEX4",0.175703301358587,0.350048159130036,0.321,0.227,1
"G2E3",0.175737245950889,0.391549146356474,0.271,0.193,1
"CYB561",0.17622684629841,-0.268037594184991,0.679,0.75,1
"NUDT3",0.17628053441366,0.459431618637297,0.357,0.273,1
"FDFT1",0.176284192373694,0.272165417585922,0.871,0.818,1
"SPATA2",0.176602764124065,0.41761144294267,0.286,0.205,1
"RHOT2",0.176820696439243,0.368967850582859,0.543,0.477,1
"FAM120A",0.177114138662528,-0.285639025165964,0.936,0.943,1
"POLR3E",0.177289831606986,0.41761144294267,0.343,0.261,1
"TUBB2B",0.177362425289798,0.595202175162777,0.65,0.614,1
"ANO10",0.177946328409765,0.265053573470446,0.357,0.261,1
"CYP51A1",0.178016870098525,0.368187962711505,0.829,0.773,1
"DUSP3",0.178457922457694,0.346827342838961,0.436,0.341,1
"SF3A3",0.178765493166534,0.345098943158302,0.464,0.398,1
"LIMS1",0.178901349363937,0.797754151775328,0.479,0.42,1
"CCNT2",0.17897274810973,0.437063805608843,0.414,0.341,1
"RBM41",0.179990515415836,0.453531017197613,0.264,0.193,1
"OVOL1",0.180200376092008,0.774933444365227,0.414,0.364,1
"DAXX",0.180818600310487,0.376245016281785,0.579,0.534,1
"TRIM27",0.180959594537826,0.514573172829758,0.443,0.386,1
"CERS6",0.181272280492871,-0.498664748301446,0.607,0.67,1
"COMMD5",0.181814060161951,0.286205254104734,0.479,0.398,1
"TRPT1",0.181863459419456,0.300401258298279,0.493,0.42,1
"CASP4",0.182391003026773,0.345098943158302,0.421,0.33,1
"FOXO3",0.182443416192947,0.433578191347736,0.564,0.534,1
"STEAP2",0.183373440138575,0.377454316470688,0.257,0.17,1
"DBN1",0.183564721014379,0.281239001211384,0.421,0.33,1
"TCIRG1",0.184233748295909,0.580956705192865,0.643,0.614,1
"KIF1B",0.18473023406329,0.267412846344368,0.429,0.341,1
"WRNIP1",0.184874286423197,0.273565073325963,0.3,0.216,1
"MAGI2",0.184927261879986,0.28529436590807,0.779,0.727,1
"TOR2A",0.185708795131153,0.330148601692331,0.321,0.227,1
"SMOC2",0.186199721681361,0.257636101907963,0.643,0.614,1
"TRIM52",0.186396218015759,0.303181554092061,0.3,0.216,1
"FAM104A",0.186611508281148,0.280107919192735,0.436,0.352,1
"NIPSNAP1",0.186728294268251,-0.342489417369679,0.621,0.693,1
"C1orf52",0.186747273057928,0.309390041525534,0.586,0.511,1
"RBM17",0.186825783604525,0.392690067761044,0.679,0.659,1
"STX6",0.186856873067909,0.368622749506966,0.379,0.284,1
"EIF4E2",0.187217896175605,0.291674453877695,0.543,0.466,1
"PPP1R15B",0.187397272270785,-0.286744387920266,0.864,0.807,1
"UBA1",0.187559001381807,-0.279904879991656,0.7,0.807,1
"AC245297.3",0.187737270348031,-0.279178447428025,0.85,0.841,1
"USP24",0.187882990975718,0.355683693799468,0.321,0.239,1
"TXNL4A",0.188106737952129,-0.299084165956341,0.914,0.898,1
"CARHSP1",0.188329628881621,-0.475035221323646,0.729,0.795,1
"SAMD1",0.188866773324901,0.260439629880926,0.521,0.42,1
"RPL29",0.188892898377343,-0.25655902448764,1,1,1
"MACF1",0.18927203833163,0.252146089691058,0.75,0.739,1
"NPLOC4",0.189455870745553,-0.268753089986699,0.464,0.545,1
"THAP7",0.189580382021181,0.385643714284034,0.536,0.466,1
"RHBDL1",0.190215794152104,0.386732130058698,0.3,0.216,1
"CPD",0.190400507734623,-0.413214763672026,0.564,0.636,1
"ZNF84",0.190787617969269,0.301002256032814,0.264,0.182,1
"MICU2",0.190831016185939,0.414212866480805,0.307,0.227,1
"WWP1",0.190836014105777,-0.34418090173449,0.736,0.784,1
"PHF8",0.19170502279049,0.45567948377619,0.257,0.182,1
"C5orf38",0.192308233941011,0.313218205742454,0.943,0.932,1
"OTUD6B-AS1",0.192419510253995,-0.337276059220799,0.7,0.773,1
"CRMP1",0.192459863138271,0.330148601692331,0.357,0.261,1
"TOMM40",0.1926400176267,0.264560260064754,0.679,0.659,1
"UPF1",0.192766031020513,0.686292411917606,0.3,0.227,1
"RABGEF1",0.193841809919962,0.562095329742027,0.436,0.375,1
"ERICH1",0.194164932152673,-0.624763508779131,0.343,0.386,1
"PPP2R3C",0.194456385756265,0.514573172829758,0.257,0.182,1
"VEGFA",0.194822980320645,0.362307269466705,0.879,0.841,1
"CDC42EP4",0.194887945403558,-0.342276740279165,0.564,0.625,1
"GPRC5A",0.194993943456299,-0.641654506477017,0.471,0.557,1
"SPAG9",0.195050567737498,0.520727274352986,0.714,0.716,1
"SMCHD1",0.195203429347497,0.374542721050784,0.536,0.489,1
"PLXNA3",0.195668145805457,0.264059411234558,0.586,0.534,1
"PSMD1",0.195730866027872,-0.313975971496969,0.743,0.807,1
"FAM168B",0.196179249508664,0.46259889771598,0.314,0.239,1
"SPG21",0.196193884810993,0.3571156492926,0.486,0.432,1
"IDE",0.19685954548317,0.461393134970584,0.257,0.182,1
"POLRMT",0.197220644993866,0.514573172829758,0.279,0.205,1
"QARS",0.197562970345612,0.25721707923848,0.593,0.534,1
"ARV1",0.197898643766755,-0.353823904859991,0.593,0.693,1
"CHM",0.197933668764226,0.279522528622363,0.321,0.227,1
"MBNL2",0.198037111085307,0.447985091986189,0.436,0.364,1
"NAP1L4",0.198264045486425,-0.363748270581989,0.764,0.852,1
"THAP9-AS1",0.199726585734036,0.308774950899764,0.329,0.25,1
"OAS1",0.200709582186113,0.708660224946061,0.436,0.398,1
"FTX",0.200772207539036,-0.326963684784661,0.443,0.534,1
"MRPL23",0.201685261711348,0.284344912079206,0.493,0.409,1
"NEFH",0.202113728650905,-0.316596969226401,0.85,0.92,1
"AL391832.2",0.202285219650993,0.541652706886042,0.25,0.182,1
"FLYWCH1",0.202285219650993,0.541652706886042,0.25,0.182,1
"DNAJA1",0.202452200742035,0.359661881935344,0.993,0.989,1
"DHX38",0.203066297988417,0.445625819112267,0.279,0.205,1
"ZNF622",0.203424319354661,0.257503299860565,0.7,0.67,1
"ZNF92",0.204048707718356,0.330148601692331,0.3,0.216,1
"NPNT",0.204275497962546,-0.411783245367225,0.507,0.602,1
"GOLGA5",0.204595930602455,0.426363916951634,0.314,0.239,1
"EHD4",0.205194234355846,0.480708278267712,0.429,0.364,1
"VPS13C",0.205412016480716,0.441509710640035,0.614,0.591,1
"UBN1",0.205758383548519,0.3099707197547,0.586,0.545,1
"GNPDA2",0.206417737249067,0.425305834732671,0.264,0.193,1
"MPV17",0.206829297764829,0.406097454925629,0.614,0.602,1
"ITGB8",0.206854214547418,-0.700878293928294,0.364,0.443,1
"CDC42EP3",0.206929824890085,0.517775604868102,0.414,0.352,1
"SPECC1",0.20724142722689,0.571156701196126,0.25,0.182,1
"PPDPF",0.207548431325088,-0.293415595614786,1,1,1
"GPN3",0.207780964884689,0.347222115051272,0.436,0.352,1
"ACSL3",0.208032076852634,0.790828766526887,0.707,0.659,1
"GNB5",0.208059548702166,0.359895945086383,0.271,0.193,1
"SDC3",0.208297120514414,0.29452469196161,0.4,0.307,1
"DNAJC5",0.208414857637852,0.433242094656434,0.336,0.261,1
"UBE3B",0.209742111906354,0.330148601692331,0.257,0.182,1
"SLC17A5",0.209947697646335,0.552541023028779,0.264,0.193,1
"AC069120.1",0.210233813900693,0.330148601692331,0.257,0.182,1
"CEP57",0.210555592697989,0.330148601692331,0.271,0.193,1
"GSN",0.212348873866716,1.26134960470703,0.7,0.682,1
"NFIL3",0.212495622345407,0.646176095140009,0.386,0.318,1
"CTNNA1",0.212729778069329,0.276906580415351,0.843,0.773,1
"SUPT6H",0.212811174133078,-0.284826468095265,0.486,0.58,1
"SLC22A4",0.213029066346325,0.622930350920177,0.257,0.193,1
"PKD1",0.213313720008625,0.303181554092061,0.293,0.216,1
"RAF1",0.213343668954018,-0.444784842672896,0.479,0.523,1
"AKAP17A",0.213400109360206,0.306689628868342,0.493,0.432,1
"SNRNP40",0.213562142287168,-0.33466720671804,0.429,0.523,1
"PNRC1",0.214379487828248,0.370193320587733,0.871,0.898,1
"CBR3-AS1",0.21470595867849,0.301002256032814,0.257,0.182,1
"DOC2A",0.215230398608808,0.359895945086383,0.279,0.205,1
"HECTD1",0.216419098325367,0.260885939255217,0.507,0.42,1
"TMEM101",0.216628818471945,0.362570079384708,0.45,0.398,1
"HAR1A",0.216963034617743,0.359895945086383,0.271,0.193,1
"SDCBP",0.217321868595496,1.21209284017062,0.471,0.443,1
"LANCL1",0.217488178857196,0.330148601692331,0.271,0.193,1
"VPS37A",0.217496656120038,0.442041481763228,0.536,0.523,1
"ZBED1",0.217707488705203,0.282320076601716,0.429,0.341,1
"PHKG1",0.217932331694497,-0.599462070416271,0.214,0.273,1
"THRA",0.21809473687849,0.351210217220161,0.364,0.284,1
"MBD4",0.218690479989063,0.371371264418844,0.593,0.568,1
"ADCK2",0.218792543851271,-0.430180985539386,0.543,0.614,1
"TNFRSF1A",0.219008062222479,0.375096007746306,0.614,0.58,1
"MKLN1",0.219119362307532,0.265442912304515,0.507,0.432,1
"ZFPL1",0.21983711387839,-0.31437074370928,0.493,0.557,1
"HNRNPUL2",0.21999545199221,0.406769883295243,0.507,0.466,1
"STARD7",0.221429958459764,0.344795377656732,0.486,0.42,1
"IRS2",0.221607722393021,0.454020259854499,0.771,0.739,1
"HSPA5",0.221982360407576,0.34520123076148,1,1,1
"RAB4A",0.222298637882854,0.271254912638762,0.636,0.58,1
"PSEN1",0.222887854199665,0.308122295362332,0.321,0.239,1
"PIK3C3",0.223565735659545,0.330148601692331,0.271,0.193,1
"SLC38A10",0.223940252811436,0.319501357492822,0.557,0.511,1
"BANF1",0.224145925852535,-0.345050361798707,0.943,0.966,1
